Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5094622,,None,463.54,0,2.3,13,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,IC50,'=',2709,nM,5.57,,,UO_0000065,12.01,0.22,3.27,4.99,0,CHEMBL5033056,Inhibition of human FGFR4 (445 to 753 residues) expressed in Escherichia coli BL21 (DE3) by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5032504,1,Scientific Literature,J Med Chem,2021,None,,INHIBITOR,,2709
CHEMBL5092355,,None,503.53,1,3.47,17,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OC(F)(F)F)cc3)c3c(N)ncnc32)CC1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5033056,Inhibition of human FGFR4 (445 to 753 residues) expressed in Escherichia coli BL21 (DE3) by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5032504,1,Scientific Literature,J Med Chem,2021,None,,,,5000
CHEMBL5088036,,None,467.55,0,2.72,32,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(F)cc(OC)c3)c3c(N)ncnc32)CC1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5033056,Inhibition of human FGFR4 (445 to 753 residues) expressed in Escherichia coli BL21 (DE3) by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5032504,1,Scientific Literature,J Med Chem,2021,None,,,,5000
CHEMBL3785951,,None,508.6,1,3.25,33,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(OC[C@@H]5CCCO5)ccc4F)c4c(N)ncnc43)C2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3789988,Inhibition of FGFR4 (unknown origin) in presence of [gamma33P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3785066,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,10
CHEMBL3787112,,None,349.44,0,3.04,2,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,IC50,'=',2800,nM,5.55,,,UO_0000065,15.89,0.29,2.51,6.92,0,CHEMBL3789988,Inhibition of FGFR4 (unknown origin) in presence of [gamma33P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3785066,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,2.8
CHEMBL4278750,,None,285.31,0,1.61,7c,Cn1cnc(NC(=O)N2CCCc3ccc(C=O)nc32)c1,IC50,'=',5200,nM,5.28,,,UO_0000065,18.52,0.34,3.67,6.6,0,CHEMBL4255755,Inhibition of FGFR4 (388 to 802 residues) (unknown origin) using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4251697,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,,5200
CHEMBL5093067,,None,433.39,0,3.87,5d,CCCOc1cc(NC(=O)N2CCCc3ccc(C(=O)C(F)(F)F)nc32)ncc1C#N,IC50,'=',61.7,nM,7.21,,,UO_0000065,16.64,0.32,3.34,6.66,0,CHEMBL5057260,Inhibition of recombinant His-tagged human FGFR4 expressed in baculovirus expression system using Tyr04 peptide as substrate preincubated in assay buffer for 15 mins followed by ATP addition measured after 90 mins by FRET based Z'-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5055662,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR,,61.7
CHEMBL5076334,,None,449.39,0,3.1,5g,COCCOc1cc(NC(=O)N2CCCc3ccc(C(=O)C(F)(F)F)nc32)ncc1C#N,IC50,'=',39,nM,7.41,,,UO_0000065,16.49,0.32,4.31,6.31,0,CHEMBL5057260,Inhibition of recombinant His-tagged human FGFR4 expressed in baculovirus expression system using Tyr04 peptide as substrate preincubated in assay buffer for 15 mins followed by ATP addition measured after 90 mins by FRET based Z'-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5055662,1,Scientific Literature,Bioorg Med Chem,2021,None,TIME = 1.75 hr,INHIBITOR,,39
CHEMBL4533002,,None,542.56,1,2.65,6k,COc1ccncc1Nc1cc(NC(=O)N2CCCc3cc(CN4CCOCC4=O)c(C=O)nc32)ncc1C#N,IC50,'=',38,nM,7.42,,,UO_0000065,13.68,0.25,4.77,4.56,0,CHEMBL4339977,Inhibition of FGFR4 (unknown origin) incubated for 60 mins by caliper microfluidic mobility shift technology based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4339212,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,38
CHEMBL3745885,,None,467.46,0,3.66,7ao; ON1231320,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3748189,Inhibition of human FGFR4 using poly[Glu:Tyr] (4:1) as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3745707,1,Scientific Literature,Bioorg Med Chem,2016,None,,,,10
CHEMBL4564505,,None,519.56,1,2.71,6x,CO[C@@H]1CCN(c2cc(NC(=O)N3CCCc4cc(CN5C(=O)OC[C@@H]5C)c(C=O)nc43)ncc2C#N)C1,IC50,'=',4.6,nM,8.34,,,UO_0000065,16.05,0.3,5.63,5.91,0,CHEMBL4339977,Inhibition of FGFR4 (unknown origin) incubated for 60 mins by caliper microfluidic mobility shift technology based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4339212,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,4.6
CHEMBL4277111,,None,345.28,0,3.71,10,O=Cc1ccc2cccc(C(=O)Nc3ccc(C(F)(F)F)cn3)c2n1,IC50,'=',65,nM,7.19,,,UO_0000065,20.82,0.39,3.48,9.99,0,CHEMBL4262866,Inhibition of wild type non-phosphorylated N-terminal His6-tagged FGFR4 (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,65
CHEMBL3348846,FEXAGRATINIB,2,463.58,0,3.65,AZD4547,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)n[nH]2)cc(OC)c1,IC50,'=',103,nM,6.99,,,UO_0000065,15.07,0.28,3.34,7.64,0,CHEMBL4262866,Inhibition of wild type non-phosphorylated N-terminal His6-tagged FGFR4 (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,103
CHEMBL3905155,,None,493.57,0,1.53,71,CN(C)CC1(O)CCN(c2cc(NC(=O)N3CCCc4cc(CO)c(C=O)nc43)ncc2C#N)CC1,IC50,'=',638,nM,6.2,,,UO_0000065,12.55,0.24,4.67,4.25,0,CHEMBL4723294,Inhibition of FGFR4 in mouse BAF3 cells assessed as reduction in cell viability incubated for 2 days by cell proliferation assay,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 48.0 hr,INHIBITOR,,638
CHEMBL3971045,,None,364.41,0,2.21,39,CN(C)Cc1cc2c(nc1C=O)N(C(=O)Nc1ccc(C#N)cn1)CCC2,IC50,'>',3000,nM,,,,UO_0000065,,,,,0,CHEMBL4723294,Inhibition of FGFR4 in mouse BAF3 cells assessed as reduction in cell viability incubated for 2 days by cell proliferation assay,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 48.0 hr,,,3000
CHEMBL4564948,,None,461.59,0,5,9c,C=CC(=O)NC1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)CC1,IC50,'=',145.7,nM,6.84,,,UO_0000065,14.81,0.28,1.84,7.19,0,CHEMBL4382840,Inhibition of recombinant FGFR4 (unknown origin) using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4557987,,None,490.63,0,4.1,8e,C=C(CN(C)C)C(=O)N1CCC(n2cc(-c3cc4cc(C)cc(OC)c4s3)c3c(N)ncnc32)C1,IC50,'=',78.9,nM,7.1,,,UO_0000065,14.48,0.28,3,7.94,0,CHEMBL4382840,Inhibition of recombinant FGFR4 (unknown origin) using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3926964,,None,444.54,0,3.92,32,COc1cc(OCCN)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6
CHEMBL3955817,,None,432.48,0,4.04,80,COc1cc(OC)cc(N(C/C(C)=N/O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',25.7,nM,7.59,,,UO_0000065,17.55,0.32,3.55,7.75,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.59
CHEMBL3971073,,None,447.51,1,5.03,85,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CCF)c4)nc3c2)c1,IC50,'=',91.2,nM,7.04,,,UO_0000065,15.73,0.29,2.01,10.78,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.04
CHEMBL4096950,,None,420.47,0,4.25,3,C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2cc(OC)cc(OC)c2)cn1,IC50,'=',188,nM,6.73,,,UO_0000065,16,0.3,2.48,7.11,0,CHEMBL4018310,Inhibition of recombinant human N-terminal His-tagged FGFR4 cytoplasmic domain (781 to 133 residues) expressed in baculovirus expression system using tyr 04 peptide as substrate measured within 90 mins by Z-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4017480,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,188
CHEMBL4070631,,None,582.65,2,5.06,8,C=C(C)C(=O)Nc1cc(N2CCN(CC)CC2)cc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,IC50,'=',27,nM,7.57,,,UO_0000065,12.99,0.25,2.51,7.49,0,CHEMBL4018310,Inhibition of recombinant human N-terminal His-tagged FGFR4 cytoplasmic domain (781 to 133 residues) expressed in baculovirus expression system using tyr 04 peptide as substrate measured within 90 mins by Z-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4017480,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,27
CHEMBL4281847,,None,361.28,0,3.6,12,O=C(O)c1ccc2cccc(C(=O)Nc3ccc(C(F)(F)F)cn3)c2n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4262868,Inhibition of non-phosphorylated N-terminal His6-tagged FGFR4 C477A mutant (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P22455,C477A,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,10000
CHEMBL59799,,None,317.27,0,3.9,11,O=C(Nc1ccc(C(F)(F)F)cn1)c1cccc2cccnc12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4262868,Inhibition of non-phosphorylated N-terminal His6-tagged FGFR4 C477A mutant (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P22455,C477A,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,10000
CHEMBL4281847,,None,361.28,0,3.6,12,O=C(O)c1ccc2cccc(C(=O)Nc3ccc(C(F)(F)F)cn3)c2n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4262867,Inhibition of non-phosphorylated N-terminal His6-tagged FGFR4 C552A mutant (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P22455,C552A,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,10000
CHEMBL4289718,,None,347.3,0,3.39,13,O=C(Nc1ccc(C(F)(F)F)cn1)c1cccc2ccc(CO)nc12,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4262866,Inhibition of wild type non-phosphorylated N-terminal His6-tagged FGFR4 (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,10000
CHEMBL4281847,,None,361.28,0,3.6,12,O=C(O)c1ccc2cccc(C(=O)Nc3ccc(C(F)(F)F)cn3)c2n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4262866,Inhibition of wild type non-phosphorylated N-terminal His6-tagged FGFR4 (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,10000
CHEMBL4285284,,None,344.29,0,4.32,14,O=Cc1ccc2cccc(C(=O)Nc3ccc(C(F)(F)F)cc3)c2n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4262867,Inhibition of non-phosphorylated N-terminal His6-tagged FGFR4 C552A mutant (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P22455,C552A,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,10000
CHEMBL4279514,,None,544.7,1,3.74,7,CC(C)COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C#N)c(N[C@H]2[C@@H](C(N)=O)[C@@H]3C=C[C@H]2C3)n1,IC50,'=',8.4,nM,8.08,,,UO_0000065,14.83,0.28,4.34,6.1,0,CHEMBL4262867,Inhibition of non-phosphorylated N-terminal His6-tagged FGFR4 C552A mutant (G442 to E753 residues) (unknown origin) expressed in sf9 cells using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,P22455,C552A,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,8.4
CHEMBL4077029,,None,670.6,2,5.61,2u,COc1ccccc1Nc1ncc2c(n1)N(C1CCN(C(=O)/C=C/CN(C)C)CC1)C(=O)N(c1c(Cl)c(OC)cc(OC)c1Cl)C2,IC50,'=',383,nM,6.42,,,UO_0000065,9.57,0.19,0.81,5.7,0,CHEMBL4043780,Inhibition of human recombinant His-tagged FGFR4 cytoplasmic domain (781 to 1338 residues) expressed in baculovirus using Tyr-4 peptide after 1 hr by FRET-based Z'-Lyte assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4043093,1,Scientific Literature,Eur J Med Chem,2017,None,,,,383
CHEMBL3956001,,None,336.78,0,3.82,5,Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1ccccc1Cl,IC50,'=',3100,nM,5.51,,,UO_0000065,16.36,0.31,1.69,7.18,0,CHEMBL3861873,Inhibition of human FGFR4 by time-resolved fluorescence or time-resolved fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3860107,1,Scientific Literature,J Med Chem,2016,None,,,,3100
CHEMBL5088944,,None,422.49,0,2.52,6,C=CC(=O)N1CCCC(Cn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL5033056,Inhibition of human FGFR4 (445 to 753 residues) expressed in Escherichia coli BL21 (DE3) by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5032504,1,Scientific Literature,J Med Chem,2021,None,,,,5000
CHEMBL1852688,INFIGRATINIB,4,560.49,2,5.35,Infigratinib,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,IC50,'=',71,nM,7.15,,,UO_0000065,12.75,0.26,1.8,7.52,0,CHEMBL4262862,Inhibition of phosphorylated FGFR4 (388 to 802 residues) (unknown origin) using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4261540,1,Scientific Literature,Medchemcomm,2017,None,,,,71
CHEMBL4780066,,None,523.59,1,2.08,78,COCCOc1cc(NC(=O)N2CCCc3cc(CN(CCN(C)C)C(C)=O)c(C=O)nc32)ncc1C#N,IC50,'=',17,nM,7.77,,,UO_0000065,14.84,0.28,5.69,5.51,0,CHEMBL4723295,Inhibition of FGFR4 in mouse BAF3 cells assessed as decrease in FGFR4 phosphorylation incubated for 40 mins,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 0.6667 hr,INHIBITOR,,17
CHEMBL4764394,,None,462.51,0,3.06,68,CC(C)Oc1cc(NC(=O)N2CCCc3cc(CN4CCCC4=O)c(C=O)nc32)ncc1C#N,IC50,'=',7,nM,8.15,,,UO_0000065,17.63,0.33,5.09,6.35,0,CHEMBL4723295,Inhibition of FGFR4 in mouse BAF3 cells assessed as decrease in FGFR4 phosphorylation incubated for 40 mins,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 0.6667 hr,INHIBITOR,,7
CHEMBL4514636,FISOGATINIB,2,503.39,1,4.49,4,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,IC50,'=',5.3,nM,8.28,,,UO_0000065,16.44,0.33,3.79,8.75,0,CHEMBL5239771,Inhibition of FGFR4 (unknown origin) using TK as substrate incubated for 1 hr in presence of biotin/ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5236620,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,5.3
CHEMBL1852688,INFIGRATINIB,4,560.49,2,5.35,1; NVP-BGJ398,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,IC50,'=',60,nM,7.22,,,UO_0000065,12.88,0.26,1.87,7.59,1,CHEMBL4838114,Inhibition of FGFR4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4837205,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR,,60
CHEMBL4297522,PEMIGATINIB,4,487.51,0,3.66,5,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,IC50,'=',30,nM,7.52,,,UO_0000065,15.43,0.29,3.86,9.05,0,CHEMBL4838114,Inhibition of FGFR4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4837205,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR,,30
CHEMBL4784243,,None,466.5,0,2.15,62,COCCOc1cc(NC(=O)N2CCCc3cc(CN(C)C(C)=O)c(C=O)nc32)ncc1C#N,IC50,'=',5,nM,8.3,,,UO_0000065,17.79,0.33,6.15,6.03,0,CHEMBL4723295,Inhibition of FGFR4 in mouse BAF3 cells assessed as decrease in FGFR4 phosphorylation incubated for 40 mins,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 0.6667 hr,INHIBITOR,,5
CHEMBL5220465,,None,406.45,0,2.84,10d,CCCn1cc(C(=O)Nc2cc(NCCOC)c(C#N)cn2)c2nc(C=O)ccc21,IC50,'=',11,nM,7.96,,,UO_0000065,19.58,0.36,5.12,6.53,0,CHEMBL5217749,Inhibition of N-terminal 6His-tagged FGFR4 (unknown origin) using Tyr04 peptide as substrate incubated for 1 hr in presence of ATP by FRET based Z'-LYTE assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5214988,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,11
CHEMBL5220871,,None,363.38,0,2.69,10m,CC(C)Oc1cc(NC(=O)c2cn(C)c3ccc(C=O)nc23)ncc1C#N,IC50,'=',1.6,nM,8.8,,,UO_0000065,24.21,0.44,6.11,8,0,CHEMBL5217749,Inhibition of N-terminal 6His-tagged FGFR4 (unknown origin) using Tyr04 peptide as substrate incubated for 1 hr in presence of ATP by FRET based Z'-LYTE assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5214988,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,1.6
CHEMBL4787060,,None,520.59,1,1.87,89,COC[C@H](C)Nc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,IC50,'=',68,nM,7.17,,,UO_0000065,13.77,0.26,5.3,4.98,0,CHEMBL4723294,Inhibition of FGFR4 in mouse BAF3 cells assessed as reduction in cell viability incubated for 2 days by cell proliferation assay,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 48.0 hr,INHIBITOR,,68
