Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4781209,,None,385.9,0,3.8,149,COCCN1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,IC50,'=',200,nM,6.7,,,UO_0000065,17.36,0.34,2.9,10.14,0,CHEMBL4742486,Inhibition of CDK9/Cyclin T1 (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 15 mins,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 0.25 hr,INHIBITOR,,0.2
CHEMBL296468,BMS-387032,1,380.54,0,3.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4442620,RONICICLIB,2,430.45,0,3.96,BAY-1000394,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,IC50,'=',5,nM,8.3,,,UO_0000065,19.28,0.39,4.34,7.67,1,CHEMBL5250746,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5247634,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,5
CHEMBL296468,BMS-387032,1,380.54,0,3.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5205035,,None,461.55,0,3.24,39,CC(C)N1CCc2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2C1=O,IC50,'=',1959,nM,5.71,,,UO_0000065,12.37,0.23,2.47,6.62,0,CHEMBL5100057,Inhibition of CDK9/Cyclin T1 (unknown origin) in presence of ATP by time resolved-FRET assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5096234,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,1959
CHEMBL5084504,,None,308.39,0,3.08,41,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C1CCCC1,IC50,'=',314,nM,6.5,,,UO_0000065,21.09,0.39,3.42,6.8,0,CHEMBL5042807,Inhibition of CDK9 (unknown origin) using Ulight-MBP as substrate and ATP as co-substrate incubated for 40 mins and measured after 1 hr by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5042474,1,Scientific Literature,J Med Chem,2021,None,TIME = 1.667 hr,INHIBITOR,,314
CHEMBL3904602,LEROCICLIB,3,474.61,0,3.5,G1T38,CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,IC50,'=',280,nM,6.55,,,UO_0000065,13.81,0.26,3.05,7.18,0,CHEMBL4408780,Inhibition of CDK9/cyclin H (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4523632,CDK9/Cyclin-H,Homo sapiens,PROTEIN COMPLEX,CHEMBL4406837,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,280
CHEMBL4439321,ATUVECICLIB,1,387.44,0,3.61,BAY-1143572,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,IC50,'=',19,nM,7.72,,,UO_0000065,19.93,0.39,4.11,7.66,0,CHEMBL4408764,Competitive reversible inhibition of recombinant full-length His-tagged human CDK9/cyclin T expressed in baculovirus infected insect cells using biotin-Ttds-YISPLKSPYKISEG as substrate preincubated for 15 mins followed b substrate addition measured after 25 mins in presence of low ATP by TR-FRET analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4406837,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,19
CHEMBL4439321,ATUVECICLIB,1,387.44,0,3.61,50; BAY-1143572,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,IC50,'=',13,nM,7.89,,,UO_0000065,20.35,0.4,4.28,7.82,0,CHEMBL4709751,Inhibition of recombinant full length His-tagged human CDK9/cyclin T1 expressed in baculovirus expression system using biotinylated peptide biotin-Ttds-YISPLKSPYKISEG as substrate preincubated for 15 mins followed by ATP and substrate addition and measured after 25 mins by TR-FRET assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4706546,1,Scientific Literature,J Med Chem,2020,None,TIME = 0.6667 hr,INHIBITOR,,13
CHEMBL5083778,,None,439.54,0,4.24,29,CC(C)Oc1cc(Nc2cc3nc([C@](C)(O)C4CCN(C)CC4)ccc3cn2)c(F)cn1,IC50,'=',450,nM,6.35,,,UO_0000065,14.44,0.27,2.11,7.61,0,CHEMBL5048667,Inhibition of full length N-terminal GST fused human CDK9(1 to 372 residues)/ His- tagged CyclinT1 (1 to 726 residues) expressed in baculovirus expression system using FL peptide as substrate preincubated for 30 mins followed by substrate addition and further incubated for 90 mins by EZ reader method,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5046275,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,450
CHEMBL14762,SELICICLIB,2,354.46,0,3.2,Roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,'=',2694,nM,5.57,,,UO_0000065,15.71,0.29,2.37,6.34,0,CHEMBL2349742,Inhibition of CDK9/CyclinT1 (unknown origin) using (YSPTSPS)2KK as substrate,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL2346655,1,Scientific Literature,Eur J Med Chem,2013,None,,,,2694
CHEMBL1802728,,None,422.53,0,4.54,NU6140,CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,IC50,'=',5100,nM,5.29,,,UO_0000065,12.53,0.23,0.75,5.51,0,CHEMBL4309975,Inhibition of GST-tagged CDK9/CyclinT1 (unknown origin) expressed in Baculovirus infected Sf9 cells using YSPTSPS-2 KK peptide as substrate as substrate in presence of [gamma-33P]-ATP by radiometric filter binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4308846,1,Scientific Literature,J Med Chem,2018,CHEMBL3308860,,,,5.1
CHEMBL4756595,ENITOCICLIB,1,404.44,0,4.35,53; BAY-1251152,COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,IC50,'=',3,nM,8.52,,,UO_0000065,21.07,0.42,4.17,9.69,0,CHEMBL5123370,Inhibition of CDK9/Cyclin T (unknown origin),B,BAO_0000219,cell-based format,Homo sapiens,None,None,T-cell,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5120846,1,Scientific Literature,J Med Chem,2022,CHEMBL3307588,,INHIBITOR,,3
CHEMBL4462530,AZD-4573,2,429.95,0,3.81,54; AZD-4573,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,IC50,'<',4,nM,,,,UO_0000065,,,,,1,CHEMBL5123407,Inhibition of CDK9/Cyclin T (unknown origin) in presence of ATP by Kinomescan assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,T-cell,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5120846,1,Scientific Literature,J Med Chem,2022,CHEMBL3307588,,INHIBITOR,,4
CHEMBL2103840,DINACICLIB,3,396.5,0,2.28,SCH-727965,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,IC50,'=',178,nM,6.75,,,UO_0000065,17.02,0.32,4.47,7.29,0,CHEMBL3777660,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL3774312,1,Scientific Literature,Eur J Med Chem,2016,None,,,,0.178
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL14762,SELICICLIB,2,354.46,0,3.2,Roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,'=',950,nM,6.02,,,UO_0000065,16.99,0.32,2.82,6.85,0,CHEMBL1805474,Inhibition of CDK9/cyclinT assessed as amount of ATP released by luciferase activity based PKLight assay,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL1800061,1,Scientific Literature,J Med Chem,2010,None,,,,0.95
CHEMBL1965660,,None,348.19,0,3.13,SGCV1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5270061,,None,513.62,2,5.68,8e,CCN(CC)CCNC(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3OCc3ccccc3)n2)cc1,IC50,'=',26.7,nM,7.57,,,UO_0000065,14.75,0.27,1.89,9.54,0,CHEMBL5250754,Inhibition of CDK9/cyclin T1 (unknown origin) using as PDKtide substrate incubated for 1 hr in presence of ATP by ADP-glo luminescent assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5247634,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,26.7
CHEMBL52851,,None,356.38,0,2.63,15; NSC 762129,Cn1cc(C2=C(c3cn(C)c4ncccc34)C(=O)NC2=O)c2ccccc21,IC50,'=',80,nM,7.1,,,UO_0000065,19.91,0.36,4.47,10.3,0,CHEMBL4234042,Inhibition of recombinant full length human CDK9/cyclin T expressed in baculovirus infected Sf9 insect cells using YSPTSPSYSPTSPSYSPTSPSKKKK as substrate in presence of [gamma-33P]ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4229455,1,Scientific Literature,Bioorg Med Chem,2018,None,,,,0.08
CHEMBL3922414,,None,325.38,0,1.74,6,CN(C)CCOc1ccc(Nc2cc(-n3ccnc3)ncn2)nc1,IC50,'=',88,nM,7.06,,,UO_0000065,21.68,0.4,5.32,8.71,0,CHEMBL3862053,Inhibition of recombinant full-length human C-terminal His6-tagged CDK9/full-length human cyclin T1 expressed in baculovirus infected insect Sf21 cells using KTFCGTPEYLAPEVRREPRILSEEEQEMFRDFDYIADWC as substrate in presence of [gamma-33P]-ATP after 40 mins by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3861941,1,Scientific Literature,Medchemcomm,2016,CHEMBL4106362,,,,88
CHEMBL5206405,,None,552.63,1,4.45,32d,CCN1C(=O)COc2c(CN3CCN(C(C)C)CC3)cc(Nc3ncc(F)c(-c4ccc(F)cc4OC)n3)cc21,IC50,'=',3.4,nM,8.47,,,UO_0000065,15.32,0.29,4.02,10.2,0,CHEMBL5139311,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 10 mins followed by ATP and CTD3 addition and measured after 30 mins by mobility shift assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5137023,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 0.6667 hr,INHIBITOR,,3.4
CHEMBL4786559,,None,513.09,1,4.88,59,COC[C@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,IC50,'<',0.5,nM,,,,UO_0000065,,,,,0,CHEMBL4701439,Displacement of Alexa Fluor 647 ADP Tracer from His-tagged human CDK9/Cyclin T1 expressed in baculovirus expression system incubated for 1 hr by adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4699469,1,Scientific Literature,J Med Chem,2020,None,TIME = 1.0 hr,INHIBITOR,,0.5
CHEMBL4533453,,None,327.82,0,3.44,101,Clc1cnc(N[C@@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'=',200,nM,6.7,,,UO_0000065,20.43,0.4,3.26,10.21,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4641226,,None,434.59,0,4.08,B2,C=CC(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,IC50,'=',3.16,nM,8.5,,,UO_0000065,19.56,0.4,4.42,9.62,0,CHEMBL4739785,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4739712,38,SureChEMBL Patent Bioactivity Data,,2020,None,,INHIBITOR,,3.16
CHEMBL411491,,None,395.24,0,1.86,Fig.4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2028998,,None,456.59,1,5.37,CINK4,CCNc1cc(N[C@H]2CC[C@H](O)CC2)nc(Nc2ccc3c(ccn3Cc3ccccc3)c2)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4309975,Inhibition of GST-tagged CDK9/CyclinT1 (unknown origin) expressed in Baculovirus infected Sf9 cells using YSPTSPS-2 KK peptide as substrate as substrate in presence of [gamma-33P]-ATP by radiometric filter binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4308846,1,Scientific Literature,J Med Chem,2018,CHEMBL3308860,,,,10
CHEMBL4163879,,None,558.09,2,5.05,10a; THZ531,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,IC50,'=',193,nM,6.71,,,UO_0000065,12.03,0.23,1.66,6.32,0,CHEMBL4828800,Inhibition of CDK9/Cyclin T1 (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4828703,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR,,193
CHEMBL4643754,,None,486.66,0,4.5,1o,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCC4CCOCC4)s3)C2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4612764,Inhibition of recombinant human full-length His-tagged CDK9/Cyclin T1 expressed in baculovirus infection system using Cdk7/9tide as substrate measured after 1 hr in presence of Alexa Fluor 647 ADP Tracer-based Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,None,,,,10000
CHEMBL4649802,,None,526.69,1,4.96,1u,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3nnc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4612764,Inhibition of recombinant human full-length His-tagged CDK9/Cyclin T1 expressed in baculovirus infection system using Cdk7/9tide as substrate measured after 1 hr in presence of Alexa Fluor 647 ADP Tracer-based Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4610118,1,Scientific Literature,J Med Chem,2020,None,,,,10000
CHEMBL4791134,,None,439.46,0,3.21,141,CS(=O)(=O)c1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,IC50,'=',200,nM,6.7,,,UO_0000065,15.24,0.3,3.49,6.71,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,INHIBITOR,,0.2
CHEMBL4798916,,None,424.53,0,2.63,263,CCc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(S(C)(=O)=O)c(C#N)ccc12,IC50,'>=',5000,nM,,,,UO_0000065,,,,,0,CHEMBL4742485,Inhibition of CDK12 (686 to 1082 residues) /Cyclin K (unknown origin) using 5-FAM-CDK9tide peptide substrate incubated for 3 hrs,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL4106169,CDK12/Cyclin K,Homo sapiens,PROTEIN COMPLEX,CHEMBL4742388,38,SureChEMBL Patent Bioactivity Data,,2019,None,TIME = 3.0 hr,,,5
CHEMBL2103840,DINACICLIB,3,396.5,0,2.28,Dinaciclib,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,IC50,'=',4,nM,8.4,,,UO_0000065,21.18,0.4,6.12,9.07,1,CHEMBL4187421,Inhibition of N-terminal GST-HIS6 fusion protein tagged human full length CDK9 (M1 to F372 residues)/N-terminal GST-HIS6 fusion protein tagged human Cyclin-T1 (M1 to K726 residues) expressed in Sf9 cells at 10 uM using TAMRA-Rbtide substrate and ATP incubated for 1 hr by fluorescent polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4184207,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,4
CHEMBL445340,,None,271.32,0,1.54,Jan-87,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,IC50,'=',73,nM,7.14,,,UO_0000065,26.3,0.49,5.6,7.38,0,CHEMBL1019786,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1139384,1,Scientific Literature,J Med Chem,2009,None,,,,0.073
CHEMBL498200,,None,325.29,0,2.22,Feb-93,Nc1nccc(-c2cc3c([nH]2)C(CCC(F)(F)F)CNC3=O)n1,IC50,'=',395,nM,6.4,,,UO_0000065,19.69,0.38,4.18,6.62,0,CHEMBL1019786,Inhibition of CDK9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1139384,1,Scientific Literature,J Med Chem,2009,None,,,,0.395
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,2,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,IC50,'=',20,nM,7.7,,,UO_0000065,19.16,0.38,4.4,8.18,0,CHEMBL4048528,Inhibition of CDK9/cyclin T1 (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4043283,1,Scientific Literature,J Med Chem,2018,None,,,,20
CHEMBL5283615,,None,425.54,0,3.42,Table1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5283843,,None,485.56,0,4.9,8d,CN(C)CCNC(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3OCc3ccccc3)n2)cc1,IC50,'=',10.4,nM,7.98,,,UO_0000065,16.44,0.3,3.08,10.06,0,CHEMBL5250754,Inhibition of CDK9/cyclin T1 (unknown origin) using as PDKtide substrate incubated for 1 hr in presence of ATP by ADP-glo luminescent assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5247634,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,10.4
CHEMBL4530229,,None,748.75,2,4.42,45,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCn4cc(COc5c(O)cc(O)c6c(=O)cc(-c7ccccc7)oc56)nn4)c3C2=O)C(=O)N1,IC50,'=',523,nM,6.28,,,UO_0000065,8.39,0.16,1.86,2.81,0,CHEMBL5217382,Inhibition of CDK9 (unknown origin) incubated for 1 hr by fluorescent polarisation based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5214967,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,523
CHEMBL3656841,,None,513.09,1,4.88,NVP-2,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,IC50,'<',0.514,nM,,,,UO_0000065,,,,,0,CHEMBL5224442,Inhibition of CDK9 (unknown origin) by Kinomescan method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5223102,1,Scientific Literature,RSC Med Chem,2022,None,,INHIBITOR,,0.514
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,24,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,IC50,'=',20,nM,7.7,,,UO_0000065,19.16,0.38,4.4,8.18,1,CHEMBL4370692,Inhibition of CDK9/cyclin T (unknown origin),B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4368927,1,Scientific Literature,Bioorg Med Chem,2019,None,,,,20
CHEMBL23327,PURVALANOLA,None,388.9,0,4.23,purvalanol A,CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL993954,Inhibition of human recombinant CDK9/cyclin T expressed in baculovirus-infected insect cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL1143353,1,Scientific Literature,J Med Chem,2009,None,,,,
CHEMBL3905910,VORUCICLIB,2,469.84,0,4.32,P1446A-05,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,IC50,'=',1.7,nM,8.77,,,UO_0000065,18.66,0.37,4.45,9.32,0,CHEMBL5224411,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5223102,1,Scientific Literature,RSC Med Chem,2022,None,,INHIBITOR,,1.7
CHEMBL5169987,,None,315.42,0,4,FIT-039,Fc1ccc(N2CCCCC2)c(NC(=S)c2ccncc2)c1,IC50,'=',5800,nM,5.24,,,UO_0000065,16.6,0.33,1.24,18.6,1,CHEMBL5224411,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5223102,1,Scientific Literature,RSC Med Chem,2022,None,,INHIBITOR,,5800
CHEMBL4786320,,None,361.37,0,3.81,2,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,IC50,'=',21,nM,7.68,,,UO_0000065,21.25,0.4,3.87,11.7,0,CHEMBL5043165,Inhibition of CDK9/cyclin T1 (unknown origin) using 5-FAM-labeled peptide as substrate in presence of ATP by mobility shift assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5042485,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,21
CHEMBL4786592,,None,437.41,0,4.06,9,CP(C)(=O)c1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,IC50,'=',286,nM,6.54,,,UO_0000065,14.96,0.3,2.48,7.91,0,CHEMBL5043165,Inhibition of CDK9/cyclin T1 (unknown origin) using 5-FAM-labeled peptide as substrate in presence of ATP by mobility shift assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5042485,1,Scientific Literature,J Med Chem,2022,None,,INHIBITOR,,286
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,1; L868275,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,IC50,'=',20,nM,7.7,,,UO_0000065,19.16,0.38,4.4,8.18,1,CHEMBL5123370,Inhibition of CDK9/Cyclin T (unknown origin),B,BAO_0000219,cell-based format,Homo sapiens,None,None,T-cell,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5120846,1,Scientific Literature,J Med Chem,2022,CHEMBL3307588,,INHIBITOR,,20
